id,funded_amount,loan_amount,activity,sector,use,country_code,country,region,currency,partner_id,posted_time,disbursed_time,funded_time,term_in_months,lender_count,tags,repayment_interval,date,gender
1260585,600.0,600.0,Fruits & Vegetables,Food,to buy a better variety of fresh vegetables to offer her customers; she believes that in this way she will have the resources to supply her business.,SV,El Salvador,,USD,167.0,2017-03-18 14:55:18+00:00,2017-02-21 08:00:00+00:00,2017-03-23 16:34:38+00:00,14.0,14,#Widowed,monthly,2017-03-18,female
890414,425.0,425.0,Fish Selling,Food,to buy fish and shrimp.,SV,El Salvador,La Unión,USD,199.0,2015-05-22 20:08:00+00:00,2015-05-11 07:00:00+00:00,2015-06-15 21:11:02+00:00,14.0,14,"#Parent, #Woman Owned Biz",monthly,2015-05-22,female
873428,75.0,75.0,Home Appliances,Personal Use,To buy a water filter to provide safe drinking water for her family.,KH,Cambodia,Prey Veng,KHR,311.0,2015-04-22 02:40:23+00:00,2015-04-13 07:00:00+00:00,2015-04-27 08:43:20+00:00,8.0,3,,monthly,2015-04-22,female
732230,200.0,200.0,Agriculture,Agriculture,"to purchase manure for his corn crop, a quintal of fertilizer, and two bags of sulfates.",SV,El Salvador,Gotera,USD,199.0,2014-06-29 17:44:39+00:00,2014-06-24 07:00:00+00:00,2014-07-08 08:51:50+00:00,10.0,3,,monthly,2014-06-29,male
991968,200.0,200.0,Home Appliances,Personal Use,to buy a water filter to provide safe drinking water for their family.	.,KH,Cambodia,Kompong Thom,KHR,311.0,2015-12-09 01:24:02+00:00,2015-11-16 08:00:00+00:00,2015-12-14 22:26:54+00:00,8.0,6,,monthly,2015-12-09,male
1022534,675.0,675.0,Personal Housing Expenses,Housing,to install a toilet in her home,IN,India,"Jeypore, Odisha",INR,241.0,2016-02-15 04:47:49+00:00,2016-02-08 08:00:00+00:00,2016-02-20 22:17:02+00:00,43.0,20,"#Health and Sanitation, user_favorite",bullet,2016-02-15,female
1115782,300.0,300.0,Farming,Agriculture,to buy farming supplies.,SV,El Salvador,Usulután,USD,199.0,2016-07-13 16:02:42+00:00,2016-07-04 07:00:00+00:00,2016-07-25 15:22:50+00:00,11.0,8,"#Parent, #Vegan, #Woman Owned Biz",bullet,2016-07-13,female
972729,200.0,200.0,Home Appliances,Personal Use,to buy a water filter to provide safe drinking water for her family.,KH,Cambodia,Kandal,KHR,311.0,2015-11-03 06:36:11+00:00,2015-10-29 07:00:00+00:00,2015-11-04 21:23:19+00:00,8.0,8,"user_favorite, user_favorite",monthly,2015-11-03,female
1138608,325.0,325.0,Home Appliances,Personal Use,To buy a water filter to provide safe drinking water for their family.,KH,Cambodia,Battambang,KHR,311.0,2016-08-24 07:26:31+00:00,2016-08-18 07:00:00+00:00,2016-09-08 05:16:47+00:00,8.0,12,"#Technology, #Eco-friendly, #Health and Sanitation",monthly,2016-08-24,female
1007062,200.0,200.0,Tailoring,Services,"to purchase stitching material, such as different colored thread, laces, zippers and cloth to stitch up more dresses on time.",PK,Pakistan,Mansehra,PKR,245.0,2016-01-12 11:56:35+00:00,2016-01-01 08:00:00+00:00,2016-01-14 18:57:53+00:00,13.0,8,,monthly,2016-01-12,female
1171857,100.0,100.0,Home Appliances,Personal Use,to buy a water filter to provide safe drinking water for their family.,KH,Cambodia,Battambang,KHR,311.0,2016-10-21 04:45:56+00:00,2016-10-13 07:00:00+00:00,2016-10-29 17:54:01+00:00,8.0,4,"#Health and Sanitation, #Eco-friendly, #Technology",monthly,2016-10-21,female
926907,575.0,575.0,Grocery Store,Food,"to purchase grocery items in bulk, such as edible oil, spices, condiments, sugar and biscuits, for her shop.",IN,India,"Jeypore, Odisha",INR,241.0,2015-08-03 05:46:38+00:00,2015-07-27 07:00:00+00:00,2015-08-28 22:40:20+00:00,43.0,22,"#Parent, #Single Parent, #Woman Owned Biz",bullet,2015-08-03,female
791160,300.0,300.0,Agriculture,Agriculture,"to pay for workers, a cart driver, and a threshing machine to harvest and sell his crop to support his family",SV,El Salvador,Usulután,USD,199.0,2014-10-29 16:09:06+00:00,2014-10-27 07:00:00+00:00,2014-11-15 17:46:11+00:00,8.0,9,"user_favorite, user_favorite, #Elderly, #Supporting Family, #Vegan, #Job Creator, #First Loan",bullet,2014-10-29,male
826805,800.0,800.0,Food Production/Sales,Food,to buy ingredients for Aloo Chaat.,PK,Pakistan,Lahore,PKR,247.0,2015-01-12 06:47:06+00:00,2014-12-16 08:00:00+00:00,2015-01-25 14:40:05+00:00,12.0,21,user_favorite,irregular,2015-01-12,female
798864,400.0,400.0,Clothing Sales,Clothing,"















to invest in pants, skirts, blouses, shirts, t-shirts, etc.


",SV,El Salvador,,USD,81.0,2014-11-14 22:19:58+00:00,2014-10-17 07:00:00+00:00,2015-01-01 04:34:39+00:00,14.0,13,"user_favorite, #Parent",monthly,2014-11-14,female
1150780,200.0,200.0,Home Appliances,Personal Use,To buy a water filter to provide safe drinking water for their family.		,KH,Cambodia,Kampot,KHR,311.0,2016-09-15 07:21:22+00:00,2016-09-07 07:00:00+00:00,2016-09-18 04:59:41+00:00,8.0,7,"#Health and Sanitation, #Eco-friendly, #Technology",monthly,2016-09-15,female
1045057,225.0,225.0,Farming,Agriculture,"to pay workers to help prepare the land where beans and cane will be grown, and also to buy piping for a watering system",SV,El Salvador,Anamoros,USD,199.0,2016-03-28 16:15:38+00:00,2016-03-19 07:00:00+00:00,2016-04-02 05:00:03+00:00,8.0,9,"#Repeat Borrower, #Parent, #Biz Durable Asset",bullet,2016-03-28,female
884107,225.0,750.0,Auto Repair,Services,"to buy paint, varnish, oil, etc. ",SV,El Salvador,,USD,81.0,2015-05-12 20:42:22+00:00,2015-05-06 07:00:00+00:00,,19.0,9,#Elderly,monthly,2015-05-12,male
722370,750.0,750.0,Crafts,Arts,to buy different coloured threads and wool wholesale.,SV,El Salvador,,USD,81.0,2014-06-09 22:26:49+00:00,2014-05-30 07:00:00+00:00,2014-06-18 13:55:15+00:00,15.0,28,"#Elderly, #Supporting Family",monthly,2014-06-09,male
1057539,550.0,550.0,Animal Sales,Agriculture,"to buy pigs and hens to sell, and to buy feed for the animals.",SV,El Salvador,Jiquilisco,USD,199.0,2016-04-20 17:06:36+00:00,2016-04-12 07:00:00+00:00,2016-04-28 21:44:32+00:00,14.0,21,"#Animals, #Parent, #Woman Owned Biz",bullet,2016-04-20,female
995486,300.0,300.0,Dairy,Agriculture,to purchase a buffalo and increase milk sales.,PK,Pakistan,Haripur,PKR,245.0,2015-12-15 11:54:28+00:00,2015-12-04 08:00:00+00:00,2015-12-19 04:45:28+00:00,13.0,12,,monthly,2015-12-15,female
929783,200.0,200.0,Home Appliances,Personal Use,To buy a water filter to provide safe drinking water for their family.	,KH,Cambodia,Kompong Thom,KHR,311.0,2015-08-10 07:52:02+00:00,2015-07-13 07:00:00+00:00,2015-08-14 13:58:05+00:00,8.0,5,"#Eco-friendly, #Health and Sanitation, #Biz Durable Asset",monthly,2015-08-10,female
1243884,100.0,100.0,Home Appliances,Personal Use,to buy a water filter to provide safe drinking water for her family.,KH,Cambodia,Kampot,KHR,311.0,2017-02-22 09:24:45+00:00,2017-02-10 08:00:00+00:00,2017-02-28 17:45:43+00:00,8.0,4,"#Eco-friendly, #Health and Sanitation, #Technology",monthly,2017-02-22,female
1157609,300.0,300.0,Retail,Retail,to buy steel dish washing material (steel wool) for her reselling purposes.,PK,Pakistan,Rawalpindi,PKR,247.0,2016-09-26 07:19:41+00:00,2016-09-20 07:00:00+00:00,2016-10-25 14:32:13+00:00,14.0,10,"#Woman Owned Biz, user_favorite",monthly,2016-09-26,female
912901,500.0,500.0,Personal Housing Expenses,Housing,"to buy wood and metal to build a corral, and nails to build a new space for the hens that she sells.",SV,El Salvador,,USD,81.0,2015-07-03 22:52:06+00:00,2015-06-23 07:00:00+00:00,2015-07-20 10:20:06+00:00,14.0,19,"#Woman Owned Biz, #Supporting Family, #Animals",monthly,2015-07-03,female
874023,600.0,600.0,Clothing Sales,Clothing,to buy clothing and stock her business.,SV,El Salvador,La Unión,USD,199.0,2015-04-22 17:09:28+00:00,2015-04-13 07:00:00+00:00,2015-05-08 04:06:35+00:00,20.0,15,"#Single Parent, #Repeat Borrower, #Woman Owned Biz",monthly,2015-04-22,female
1036145,350.0,350.0,Tailoring,Services,to buy a new sewing machine to setup her tailoring services in her hometown so she can generate revenue to afford her children's educational expenses.,PK,Pakistan,Lahore,PKR,247.0,2016-03-10 05:15:53+00:00,2016-02-09 08:00:00+00:00,2016-03-18 01:20:03+00:00,11.0,14,"#Fabrics, #Biz Durable Asset, #Schooling, #Woman Owned Biz",irregular,2016-03-10,female
1057843,775.0,775.0,Education provider,Education,to help her son open a school.,PK,Pakistan,Rawalpindi,PKR,247.0,2016-04-21 06:27:32+00:00,2016-03-21 07:00:00+00:00,2016-04-25 17:39:54+00:00,14.0,30,#Schooling,monthly,2016-04-21,female
987546,700.0,700.0,Farm Supplies,Agriculture,"to buy farm supplies like fertilizers, seeds, insecticides",KH,Cambodia,Kampong Cham,USD,106.0,2015-11-30 06:47:20+00:00,2015-11-23 08:00:00+00:00,2015-12-03 12:46:05+00:00,26.0,21,,monthly,2015-11-30,female
712260,350.0,350.0,Agriculture,Agriculture,"to buy fertilisers, manure, weed-killers, anti-disease treatments and more.",SV,El Salvador,,USD,81.0,2014-05-19 22:50:03+00:00,2014-05-15 07:00:00+00:00,2014-06-28 20:56:45+00:00,12.0,14,"#Eco-friendly, #Parent",bullet,2014-05-19,male
654714,475.0,475.0,Beauty Salon,Services,"to buy in large quantities, hair care products, skin products, and creams of bleaching and whitening.",PK,Pakistan,Jhang,PKR,245.0,2014-01-07 12:17:59+00:00,2013-12-27 08:00:00+00:00,2014-01-19 23:39:22+00:00,14.0,18,"#Repeat Borrower, #Interesting Photo, #Woman Owned Biz",monthly,2014-01-07,female
833619,375.0,375.0,Personal Housing Expenses,Housing,to construct the site where he plans to build his house,SV,El Salvador,La Unión,USD,199.0,2015-01-28 15:44:53+00:00,2015-01-14 08:00:00+00:00,2015-02-27 13:49:20+00:00,14.0,9,#Parent,monthly,2015-01-28,male
1311317,800.0,800.0,Clothing Sales,Clothing,"to buy more clothes to continue selling, since through her work she can provide schooling to her son.",SV,El Salvador,Jiquilisco,USD,199.0,2017-05-31 14:52:53+00:00,2017-05-13 07:00:00+00:00,2017-06-14 19:30:48+00:00,14.0,23,"#Parent, #Woman Owned Biz",monthly,2017-05-31,female
996242,500.0,500.0,Taxi,Transportation,to cover the cost of her husband repairing his taxi.,PK,Pakistan,Rawalpindi,PKR,247.0,2015-12-17 05:38:59+00:00,2015-12-10 08:00:00+00:00,2016-01-18 02:22:30+00:00,14.0,12,#Parent,monthly,2015-12-17,female
925834,400.0,400.0,General Store,Retail,"to better supply her store with products such as rice, beans, bread, coffee and ham. ",SV,El Salvador,La Unión,USD,199.0,2015-07-30 15:45:05+00:00,2015-07-10 07:00:00+00:00,2015-08-10 17:11:22+00:00,14.0,1,"#Single Parent, #Woman Owned Biz",monthly,2015-07-30,female
941987,325.0,800.0,Personal Housing Expenses,Housing,to buy construction materials for a fence and gate.,SV,El Salvador,,USD,81.0,2015-09-01 22:03:49+00:00,2015-08-17 07:00:00+00:00,,26.0,11,"#Elderly, #Parent",monthly,2015-09-01,male
688130,425.0,425.0,Grocery Store,Food,"to purchase a fridge, rice, edible oil, flour, sugar, biscuits, etc.  ",IN,India,"Phulbani, Odisha",INR,241.0,2014-03-24 09:17:04+00:00,2014-02-21 08:00:00+00:00,2014-03-26 19:28:47+00:00,43.0,15,,bullet,2014-03-24,male
1043339,600.0,600.0,Cattle,Agriculture,to buy a cow and sell milk.  ,SV,El Salvador,Jiquilisco,USD,199.0,2016-03-23 13:22:10+00:00,2016-03-14 07:00:00+00:00,2016-03-31 13:40:38+00:00,20.0,17,"#Animals, user_favorite, #Biz Durable Asset, #Parent, user_favorite",monthly,2016-03-23,female
1282151,300.0,300.0,Weaving,Arts,to buy an additional winder machine and expand her business activities.,PK,Pakistan,Multan,PKR,247.0,2017-04-20 04:51:36+00:00,2017-04-17 07:00:00+00:00,2017-04-29 17:20:33+00:00,15.0,12,"volunteer_pick, #Elderly",monthly,2017-04-20,female
792963,75.0,75.0,Home Appliances,Personal Use,To buy a water filter to provide safe drinking water for her family.,KH,Cambodia,Kompong Thom,KHR,311.0,2014-11-03 03:15:36+00:00,2014-10-28 07:00:00+00:00,2014-11-06 18:35:10+00:00,8.0,3,,monthly,2014-11-03,female
1119757,350.0,350.0,Tailoring,Services,"to purchase stitching materials such as threads of different colors, laces, zippers, and cloth to stitch up more dresses on time.",PK,Pakistan,Mansehra,PKR,245.0,2016-07-20 09:37:00+00:00,2016-07-16 07:00:00+00:00,2016-08-22 13:42:44+00:00,14.0,13,"#Fabrics, #Woman Owned Biz",monthly,2016-07-20,female
1003121,500.0,500.0,Crafts,Arts,"to buy sequins, gum, pearls and shawls for her handicrafts selling business.",PK,Pakistan,Lahore,PKR,247.0,2016-01-04 04:37:32+00:00,2015-12-30 08:00:00+00:00,2016-01-06 17:18:40+00:00,12.0,16,"#Fabrics, #Parent",irregular,2016-01-04,female
1210055,325.0,325.0,Fish Selling,Food,to buy shrimp and fish to sell.,SV,El Salvador,La Unión,USD,199.0,2016-12-23 21:25:57+00:00,2016-12-14 08:00:00+00:00,2016-12-26 16:52:34+00:00,14.0,5,,monthly,2016-12-23,female
793844,500.0,500.0,Personal Housing Expenses,Housing,"to invest in cement, sand, gravel, bricks and iron in order to build a retaining wall in her house.",SV,El Salvador,,USD,81.0,2014-11-04 16:49:11+00:00,2014-10-21 07:00:00+00:00,2014-12-18 16:38:08+00:00,17.0,15,#Parent,monthly,2014-11-04,female
991544,450.0,450.0,Weaving,Arts,to buy silk and pay for loom preparation related fees.,KH,Cambodia,BANTEAY CHMAR,USD,439.0,2015-12-08 07:32:11+00:00,2015-11-30 08:00:00+00:00,2015-12-11 18:24:50+00:00,8.0,17,"#Fabrics, #Parent",bullet,2015-12-08,female
821284,200.0,600.0,Beverages,Food,to invest in parts for his vehicle and soda pop at wholesale.,SV,El Salvador,,USD,81.0,2014-12-27 16:57:52+00:00,2014-11-28 08:00:00+00:00,,17.0,5,"#Parent, #Single Parent",monthly,2014-12-27,male
958823,300.0,300.0,Cloth & Dressmaking Supplies,Retail,to buy fabric so that she can start making uniforms and outfits for this year's graduating class.,SV,El Salvador,Osicala,USD,199.0,2015-10-06 20:08:35+00:00,2015-09-25 07:00:00+00:00,2015-10-14 15:49:36+00:00,14.0,1,volunteer_like,irregular,2015-10-06,female
947227,350.0,475.0,Food Stall,Food,to purchase a refrigerator so that she can store cold drinks and milk-made foods.,IN,India,"Salepur, Odisha",INR,241.0,2015-09-14 11:16:11+00:00,2015-09-03 07:00:00+00:00,,43.0,11,"#Biz Durable Asset, #Parent, #Woman Owned Biz, user_favorite",bullet,2015-09-14,female
1093683,125.0,125.0,Home Appliances,Personal Use,to buy a water filter to provide safe drinking water for their family.,KH,Cambodia,Kompong Thom,KHR,311.0,2016-06-02 07:05:11+00:00,2016-05-27 07:00:00+00:00,2016-06-13 21:28:31+00:00,8.0,4,"#Eco-friendly, #Health and Sanitation, #Technology",monthly,2016-06-02,male
1230371,100.0,100.0,Home Appliances,Personal Use,to buy a water filter to provide safe drinking water for her family.,KH,Cambodia,Takeo,KHR,311.0,2017-02-01 04:28:42+00:00,2017-01-20 08:00:00+00:00,2017-02-01 23:19:15+00:00,8.0,4,"#Eco-friendly, #Health and Sanitation, #Technology",monthly,2017-02-01,female
1217118,200.0,200.0,Home Appliances,Personal Use,to buy a water filter to provide safe drinking water for their family.,KH,Cambodia,Phnom Penh,KHR,311.0,2017-01-09 02:06:57+00:00,2016-12-23 08:00:00+00:00,2017-01-19 21:00:33+00:00,8.0,8,"#Eco-friendly, #Health and Sanitation, #Technology",monthly,2017-01-09,female
858941,325.0,325.0,Higher education costs,Education,to cover her fourth-year university fees,KH,Cambodia,Kandal Province,USD,9.0,2015-03-20 09:25:58+00:00,2015-03-10 07:00:00+00:00,2015-03-26 16:35:06+00:00,14.0,10,user_favorite,monthly,2015-03-20,female
1039144,175.0,175.0,Home Appliances,Personal Use,to buy a water filter to provide safe drinking water for the family.,KH,Cambodia,Takeo,KHR,311.0,2016-03-16 04:12:18+00:00,2016-03-04 08:00:00+00:00,2016-03-28 12:24:42+00:00,8.0,7,"volunteer_like, volunteer_pick, #Eco-friendly, #Health and Sanitation, #Technology",monthly,2016-03-16,female
1326277,0.0,400.0,Rickshaw,Transportation,to maintain the rickshaw body and engine and to replace the seat covers for her son's rickshaw transportation service.,PK,Pakistan,Lahore,PKR,247.0,2017-06-23 05:15:27+00:00,2017-06-21 07:00:00+00:00,,11.0,0,"#Elderly, #Repair Renew Replace, #Parent, #Eco-friendly, #Elderly",irregular,2017-06-23,female
954473,400.0,400.0,Animal Sales,Agriculture,to purchase more animals to increase her sales.,PK,Pakistan,Sadiqabad,PKR,245.0,2015-09-28 11:54:53+00:00,2015-09-16 07:00:00+00:00,2015-10-23 21:34:56+00:00,14.0,16,"#Animals, #Parent, #Woman Owned Biz",monthly,2015-09-28,female
770692,300.0,300.0,Retail,Retail,to buy eggs in bulk for reselling.,PK,Pakistan,Gujrat,PKR,247.0,2014-09-18 06:43:31+00:00,2014-09-10 07:00:00+00:00,2014-10-16 11:19:24+00:00,14.0,9,"#Elderly, #Parent, user_favorite",monthly,2014-09-18,male
855119,500.0,500.0,Retail,Retail,buy school supplies for resale,SV,El Salvador,,USD,81.0,2015-03-13 15:13:24+00:00,2015-02-13 08:00:00+00:00,2015-03-30 11:52:47+00:00,14.0,19,user_favorite,monthly,2015-03-13,male
713119,725.0,950.0,Agriculture,Agriculture,to buy fertilizer and to to prepare the soil for growing corn. ,SV,El Salvador,El Transito,USD,199.0,2014-05-20 21:34:48+00:00,2014-05-07 07:00:00+00:00,,13.0,15,"#Parent, #Vegan, #Schooling, user_favorite",bullet,2014-05-20,male
663762,775.0,775.0,General Store,Retail,To buy inventoy for the general store,PK,Pakistan,Lahore,PKR,247.0,2014-01-30 04:00:46+00:00,2014-01-22 08:00:00+00:00,2014-02-02 19:08:26+00:00,12.0,13,,irregular,2014-01-30,female
758264,400.0,400.0,Agriculture,Agriculture,"to buy seeds, fertilizer, pesticides and herbicides, to plant an area of 7000m2 area of sorghum. ",SV,El Salvador,Usulután,USD,199.0,2014-08-21 21:12:14+00:00,2014-07-23 07:00:00+00:00,2014-09-21 16:36:03+00:00,11.0,13,#Parent,bullet,2014-08-21,male
1013822,500.0,500.0,Auto Repair,Services,to buy stock of iron rods and welding raw materials for her husband's rickshaw body shop.,PK,Pakistan,Lahore,PKR,247.0,2016-01-26 05:29:13+00:00,2016-01-19 08:00:00+00:00,2016-02-21 18:39:28+00:00,11.0,14,#Elderly,irregular,2016-01-26,female
798866,400.0,400.0,Retail,Retail,"to invest in creams, deodorants, lotions, make up, lipsticks, eye shadows, mascara etc. ",SV,El Salvador,,USD,81.0,2014-11-14 22:21:18+00:00,2014-10-17 07:00:00+00:00,2015-01-06 14:28:02+00:00,14.0,11,"#Parent, #Woman Owned Biz",monthly,2014-11-14,female
1209761,150.0,150.0,Food Production/Sales,Food,to expand her rice and rice flour business by purchasing more paddy in bulk.,IN,India,North Dinajpur,INR,428.0,2016-12-23 11:21:38+00:00,2016-11-29 08:00:00+00:00,2016-12-26 20:35:41+00:00,14.0,4,,monthly,2016-12-23,female
935390,325.0,325.0,Dairy,Agriculture,to purchase a dairy cow for her milk-selling business.,IN,India,Falakata,INR,334.0,2015-08-20 05:27:37+00:00,2015-08-10 07:00:00+00:00,2015-08-30 20:21:58+00:00,43.0,12,"#Animals, #Biz Durable Asset, #Parent, #Woman Owned Biz",bullet,2015-08-20,female
756788,300.0,300.0,Personal Housing Expenses,Housing,to build a bathroom.,SV,El Salvador,,USD,81.0,2014-08-19 21:49:51+00:00,2014-07-24 07:00:00+00:00,2014-09-14 00:52:14+00:00,14.0,10,"#Health and Sanitation, user_favorite",monthly,2014-08-19,male
678629,175.0,175.0,Dairy,Agriculture,To purchase a cow to start milk supply business.,IN,India,Dhupguri,INR,334.0,2014-03-03 11:17:00+00:00,2014-02-12 08:00:00+00:00,2014-03-05 17:25:19+00:00,43.0,7,,bullet,2014-03-03,female
1195850,100.0,100.0,Home Appliances,Personal Use,to buy a water filter to provide safe drinking water for her family.,KH,Cambodia,Battambang,KHR,311.0,2016-11-30 01:54:58+00:00,2016-11-23 08:00:00+00:00,2016-12-17 19:00:41+00:00,8.0,3,"#Eco-friendly, #Health and Sanitation, #Technology",monthly,2016-11-30,female
987126,225.0,225.0,Personal Housing Expenses,Housing,to build a toilet and incorporate water pipes to it.,IN,India,"Phulbani, Odisha",INR,241.0,2015-11-28 05:47:29+00:00,2015-11-17 08:00:00+00:00,2015-12-02 19:41:11+00:00,43.0,6,"#Eco-friendly, #Health and Sanitation",bullet,2015-11-28,female
